doc_id	genre	t_span	t_entity_text	t_entity_type	t_infostat	t_coref_type	t_head_form	t_head_lemma	t_head_deprel	t_head_xpos	t_head_number	t_sent_id	t_head_sent_id	t_head_doc_position	n_span	n_entity_text	n_entity_type	n_infostat	n_coref_type	n_head_form	n_head_lemma	n_head_deprel	n_head_xpos	n_head_number	n_sent_id	n_head_sent_id	n_head_doc_position	t_n_entity_type	t_n_head_lemma	t_n_head_deprel	t_n_head_xpos	t_n_head_number	t_n_dist	coref	bridge	bridge_type
wsjarrau_1131	wsjarrau	['6-17', '6-18', '6-19']	the federal deficit	abstract	old	coref	deficit	deficit	nmod	NN	Sing	6	19	162	['14-9', '14-10', '14-11', '14-12']	the potential government losses	abstract	new	coref	losses	loss	nsubj	NNS	Plur	14	12	351	abstract_abstract	deficit_loss	nmod_nsubj	NN_NNS	Sing_Plur	189	0	1	bridge:element
wsjarrau_1148	wsjarrau	['8-26']	our	organization	old	coref	our	our	nmod:poss	PRP$	Plur	8	26	213	['10-6']	Mobil	organization	old	coref	Mobil	Mobil	nmod	NNP	Sing	10	6	255	organization_organization	our_Mobil	nmod:poss_nmod	PRP$_NNP	Plur_Sing	42	1	0	
wsjarrau_0655	wsjarrau	['24-32']	he	person	old	coref	he	he	nsubj	PRP	Sing	24	32	784	['25-37']	his	person	old	coref	his	his	nmod:poss	PRP$	Sing	25	37	833	person_person	he_his	nsubj_nmod:poss	PRP_PRP$	Sing_Sing	49	1	0	
vpc_0037	vpc	['49-4', '49-5', '49-6', '49-7']	the Palestinian Olympic Committee	organization	new	coref	Committee	Committee	nmod	NNP	Sing	49	7	1390	['49-9', '49-10']	the committee	organization	old	coref	committee	committee	nsubj	NN	Sing	49	10	1393	organization_organization	Committee_committee	nmod_nsubj	NNP_NN	Sing_Sing	3	1	0	
wsjarrau_1394	wsjarrau	['22-11', '22-12', '22-13', '22-14', '22-15']	a `` job well done	abstract	new	sgl	job	job	nmod	NN	Sing	22	13	555	['35-12', '35-13', '35-14', '35-15', '35-16', '35-17', '35-18', '35-19', '35-20', '35-21', '35-22', '35-23', '35-24', '35-25', '35-26', '35-27', '35-28']	archrival United Parcel Service Inc. , the nation 's largest employer of United Brotherhood of Teamsters members	organization	new	coref	Service	Service	nmod	NNP	Sing	35	15	872	abstract_organization	job_Service	nmod_nmod	NN_NNP	Sing_Sing	317	0	0	
wsjarrau_0635	wsjarrau	['1-15', '1-16', '1-17', '1-18']	a letter of intent	concrete	new	sgl	letter	letter	obl	NN	Sing	1	16	16	['2-25', '2-26']	the announcement	abstract	new	coref	announcement	announcement	nsubj	NN	Sing	2	26	66	concrete_abstract	letter_announcement	obl_nsubj	NN_NN	Sing_Sing	50	0	1	bridge:poss-inv
wsjarrau_1391	wsjarrau	['2-28', '2-29']	this year	time	new	coref	year	year	nmod	NN	Sing	2	29	59	['6-42', '6-43', '6-44']	the first half	time	new	coref	half	half	nmod	NN	Sing	6	44	184	time_time	year_half	nmod_nmod	NN_NN	Sing_Sing	125	0	1	bridge:subset
vpc_0725	vpc	['67-1']	Texaco	organization	new	sgl	Texaco	Texaco	nsubj	NNP	Sing	67	1	1722	['89-2']	that	abstract	new	sgl	that	that	nsubj	DT	Sing	89	2	2269	organization_abstract	Texaco_that	nsubj_nsubj	NNP_DT	Sing_Sing	547	0	0	
vpc_0020	vpc	['15-15', '15-16', '15-17']	the priority list	abstract	old	coref	list	list	obl	NN	Sing	15	17	497	['17-19', '17-20']	April 30	time	new	sgl	30	@card@	obl	CD		17	20	577	abstract_time	list_@card@	obl_obl	NN_CD	Sing_N/A	80	0	0	
wsjarrau_0671	wsjarrau	['34-6', '34-7', '34-8']	some other names	abstract	new	sgl	names	name	obj	NNS	Plur	34	8	924	['43-32', '43-33', '43-34']	$ 2.8 trillion	abstract	new	sgl	$	$	obl	SYM		43	32	1184	abstract_abstract	name_$	obj_obl	NNS_SYM	Plur_N/A	260	0	0	
wsjarrau_0617	wsjarrau	['44-25', '44-26', '44-27']	the bar 's	organization	old	coref	bar	bar	nmod:poss	NN	Sing	44	26	1176	['44-84', '44-85', '44-86', '44-87', '44-88', '44-89', '44-90', '44-91', '44-92', '44-93', '44-94', '44-95', '44-96', '44-97']	possible failure that we fear would accompany an attempt to impose a mandatory plan	abstract	new	sgl	failure	failure	conj	NN	Sing	44	85	1235	organization_abstract	bar_failure	nmod:poss_conj	NN_NN	Sing_Sing	59	0	0	
wsjarrau_1320	wsjarrau	['27-4']	Platinum	concrete	new	coref	Platinum	platinum	nsubj	NN	Sing	27	4	611	['28-1', '28-2']	January platinum	concrete	new	coref	platinum	platinum	nsubj	NN	Sing	28	2	646	concrete_concrete	platinum_platinum	nsubj_nsubj	NN_NN	Sing_Sing	35	0	1	bridge:subset
wsjarrau_1144	wsjarrau	['5-37']	Manville	organization	old	coref	Manville	Manville	compound	NNP	Sing	5	37	169	['7-3', '7-4']	Manville 's	organization	old	coref	Manville	Manville	nmod:poss	NNP	Sing	7	3	189	organization_organization	Manville_Manville	compound_nmod:poss	NNP_NNP	Sing_Sing	20	1	0	
vpc_0026	vpc	['4-10']	watches	concrete	old	coref	watches	watch	nmod	NNS	Plur	4	10	85	['5-13', '5-14']	18 categories	abstract	new	coref	categories	category	obl	NNS	Plur	5	14	108	concrete_abstract	watch_category	nmod_obl	NNS_NNS	Plur_Plur	23	0	1	bridge:subset
wsjarrau_1375	wsjarrau	['7-8', '7-9', '7-10']	the junk market	abstract	old	coref	market	market	obj	NN	Sing	7	10	160	['11-1', '11-2', '11-3', '11-4', '11-5', '11-6', '11-7', '11-8', '11-9', '11-10', '11-11', '11-12', '11-13', '11-14', '11-15', '11-16', '11-17', '11-18', '11-19', '11-20', '11-21', '11-22']	The junk market , which mushroomed to $ 200 billion from less than $ 2 billion at the start of the decade	abstract	old	coref	market	market	nsubj	NN	Sing	11	3	312	abstract_abstract	market_market	obj_nsubj	NN_NN	Sing_Sing	152	1	0	
wsjarrau_0664	wsjarrau	['49-26', '49-27', '49-28']	the Far East	place	new	sgl	East	East	nmod	NNP	Sing	49	28	1356	['50-4', '50-5', '50-6', '50-7', '50-8', '50-9', '50-10']	talk of strike settlements at producing mines	abstract	new	sgl	talk	talk	nsubj:pass	NN	Sing	50	4	1361	place_abstract	East_talk	nmod_nsubj:pass	NNP_NN	Sing_Sing	5	0	0	
wsjarrau_1146	wsjarrau	['80-3', '80-4', '80-5', '80-6', '80-7', '80-8']	60 % more fertilizer per acre	abstract	new	sgl	fertilizer	fertilizer	obj	NN	Sing	80	6	1330	['83-1', '83-2', '83-3']	A private farmer	person	new	coref	farmer	farmer	nsubj	NN	Sing	83	3	1399	abstract_person	fertilizer_farmer	obj_nsubj	NN_NN	Sing_Sing	69	0	0	
wsjarrau_1317	wsjarrau	['44-13']	Ogilvy	organization	old	coref	Ogilvy	Ogilvy	nsubj	NNP	Sing	44	13	1152	['47-13', '47-14']	the agency	organization	old	coref	agency	agency	obj	NN	Sing	47	14	1254	organization_organization	Ogilvy_agency	nsubj_obj	NNP_NN	Sing_Sing	102	1	0	
wsjarrau_1302	wsjarrau	['62-28', '62-29']	the exchange	organization	old	coref	exchange	exchange	obj	NN	Sing	62	29	1529	['80-2', '80-3']	Lloyd 's	organization	old	coref	Lloyd	Lloyd	nsubj	NNP	Sing	80	2	1926	organization_organization	exchange_Lloyd	obj_nsubj	NN_NNP	Sing_Sing	397	1	0	
wsjarrau_1130	wsjarrau	['2-4', '2-5', '2-6']	the firms '	organization	old	coref	firms	firm	nmod:poss	NNS	Plur	2	5	42	['3-4', '3-5', '3-6', '3-7']	Morgan Stanley & Co.	none	new	sgl	Morgan	Morgan	root	NNP	Sing	3	4	55	organization_none	firm_Morgan	nmod:poss_root	NNS_NNP	Plur_Sing	13	0	0	
wsjarrau_1331	wsjarrau	['59-14', '59-15']	three defendants	person	new	sgl	defendants	defendant	nsubj	NNS	Plur	59	15	1495	['60-16', '60-17', '60-18', '60-19', '60-20', '60-21', '60-22']	Prudence Clark , a Barclay sales representative	person	new	coref	Prudence	Prudence	conj	NNP	Sing	60	16	1528	person_person	defendant_Prudence	nsubj_conj	NNS_NNP	Plur_Sing	33	0	1	bridge:element
wsjarrau_1309	wsjarrau	['11-1', '11-2']	The blasts	abstract	old	coref	blasts	blast	nsubj	NNS	Plur	11	2	245	['18-6']	contract	event	new	sgl	contract	contract	compound	NN	Sing	18	6	376	abstract_event	blast_contract	nsubj_compound	NNS_NN	Plur_Sing	131	0	0	
wsjarrau_1314	wsjarrau	['6-13']	companies	organization	old	coref	companies	company	nmod	NNS	Plur	6	13	99	['6-23', '6-24']	the company	organization	old	coref	company	company	obj	NN	Sing	6	24	110	organization_organization	company_company	nmod_obj	NNS_NN	Plur_Sing	11	1	0	
wsjarrau_1305	wsjarrau	['2-23', '2-24']	the company	organization	old	coref	company	company	obj	NN	Sing	2	24	51	['3-14', '3-15']	the airline	organization	old	coref	airline	airline	conj	NN	Sing	3	15	67	organization_organization	company_airline	obj_conj	NN_NN	Sing_Sing	16	1	0	
wsjarrau_1122	wsjarrau	['26-3']	IRS	organization	old	coref	IRS	Irs	nsubj	NNP	Sing	26	3	510	['28-3', '28-4']	the IRS	organization	old	coref	IRS	Irs	nsubj	NNP	Sing	28	4	582	organization_organization	Irs_Irs	nsubj_nsubj	NNP_NNP	Sing_Sing	72	1	0	
wsjarrau_1390	wsjarrau	['21-11', '21-12', '21-13', '21-14']	about $ 487 million	abstract	new	sgl	$	$	obl	SYM		21	12	628	['24-26', '24-27']	intimate apparel	concrete	old	coref	apparel	apparel	nmod	NN	Sing	24	27	703	abstract_concrete	$_apparel	obl_nmod	SYM_NN	N/A_Sing	75	0	0	
wsjarrau_1375	wsjarrau	['31-50', '31-51', '31-52', '31-53', '31-54', '31-55', '31-56', '31-57', '31-58', '31-59', '31-60', '31-61', '31-62', '31-63', '31-64', '31-65']	Paul Asquith , associate professor at the Massachusetts Institute of Technology 's Sloan School of Management	person	new	coref	Paul	Paul	obj	NNP	Sing	31	50	1094	['32-1', '32-2', '32-3', '32-4', '32-5', '32-6', '32-7', '32-8', '32-9', '32-10', '32-11', '32-12', '32-13', '32-14', '32-15', '32-16', '32-17', '32-18', '32-19', '32-20', '32-21']	Mr. Asquith , whose study on junk bond defaults caused a furor on Wall Street when it was disclosed last April	person	old	coref	caused	cause	root	VBD		32	10	1120	person_person	Paul_cause	obj_root	NNP_VBD	Sing_N/A	26	1	0	
vpc_0765	vpc	['43-30']	borough	place	old	coref	borough	borough	compound	NN	Sing	43	30	1458	['47-24']	his	person	old	coref	his	his	nmod:poss	PRP$	Sing	47	24	1551	place_person	borough_his	compound_nmod:poss	NN_PRP$	Sing_Sing	93	0	0	
wsjarrau_1377	wsjarrau	['32-14']	each	none	new	sgl	each	each	conj	DT		32	14	815	['35-14']	imports	concrete	new	coref	imports	import	conj	NNS	Plur	35	14	863	none_concrete	each_import	conj_conj	DT_NNS	N/A_Plur	48	0	1	bridge:subset
wsjarrau_1377	wsjarrau	['12-35']	he	person	old	coref	he	he	nsubj	PRP	Sing	12	35	295	['46-14', '46-15']	The competition	abstract	new	sgl	competition	competition	nsubj	NN	Sing	46	15	1181	person_abstract	he_competition	nsubj_nsubj	PRP_NN	Sing_Sing	886	0	0	
wsjarrau_0625	wsjarrau	['2-1', '2-2']	The bills	abstract	old	coref	bills	bill	nsubj:pass	NNS	Plur	2	2	23	['5-1', '5-2']	The 13-week	abstract	new	coref	13-week	13-week	nsubj:pass	NN	Sing	5	2	98	abstract_abstract	bill_13-week	nsubj:pass_nsubj:pass	NNS_NN	Plur_Sing	75	0	1	bridge:subset
wsjarrau_0617	wsjarrau	['15-16', '15-17']	Syracuse University	organization	new	sgl	University	University	nmod	NNP	Sing	15	17	380	['20-48']	crimes	event	new	sgl	crimes	crime	obl	NNS	Plur	20	48	542	organization_event	University_crime	nmod_obl	NNP_NNS	Sing_Plur	162	0	0	
wsjarrau_1375	wsjarrau	['9-9', '9-10', '9-11', '9-12', '9-13', '9-14', '9-15', '9-16', '9-17', '9-18']	junk bonds -- those with less than an investment-grade rating	abstract	old	coref	bonds	bond	nsubj	NNS	Plur	9	10	260	['12-27']	junk	abstract	old	coref	junk	junk	compound	NN	Sing	12	27	376	abstract_abstract	bond_junk	nsubj_compound	NNS_NN	Plur_Sing	116	1	0	
wsjarrau_1328	wsjarrau	['7-13', '7-14', '7-15', '7-16']	much of its stock	none	new	sgl	much	much	obj	RB		7	13	140	['8-19', '8-20', '8-21']	the company 's	organization	old	coref	company	company	nmod:poss	NN	Sing	8	20	177	none_organization	much_company	obj_nmod:poss	RB_NN	N/A_Sing	37	0	0	
wsjarrau_0693	wsjarrau	['9-53', '9-54']	the dollar	abstract	old	coref	dollar	dollar	obj	NN	Sing	9	54	328	['10-5', '10-6']	the dollar	abstract	old	coref	dollar	dollar	nsubj	NN	Sing	10	6	349	abstract_abstract	dollar_dollar	obj_nsubj	NN_NN	Sing_Sing	21	1	0	
wsjarrau_1302	wsjarrau	['36-2', '36-3']	Its stake	abstract	new	sgl	stake	stake	nsubj	NN	Sing	36	3	934	['71-14', '71-15', '71-16', '71-17', '71-18', '71-19', '71-20', '71-21', '71-22', '71-23']	a gain it attributes to higher rates and fewer claims	none	new	sgl	gain	gain	appos	NN	Sing	71	15	1728	abstract_none	stake_gain	nsubj_appos	NN_NN	Sing_Sing	794	0	0	
wsjarrau_1331	wsjarrau	['58-4', '58-5', '58-6']	the law firm	organization	old	coref	firm	firm	nmod	NN	Sing	58	6	1420	['58-42']	its	organization	old	coref	its	its	nmod:poss	PRP$	Sing	58	42	1456	organization_organization	firm_its	nmod_nmod:poss	NN_PRP$	Sing_Sing	36	1	0	
wsjarrau_0692	wsjarrau	['38-18', '38-19']	these scenarios	abstract	old	coref	scenarios	scenario	obj	NNS	Plur	38	19	789	['43-1', '43-2', '43-3', '43-4', '43-5', '43-6', '43-7', '43-8']	Scenario 3 , the `` Current Dollar Freeze	abstract	new	coref	Scenario	Scenario	nsubj	NNP	Sing	43	1	893	abstract_abstract	scenario_Scenario	obj_nsubj	NNS_NNP	Plur_Sing	104	0	1	bridge:element
wsjarrau_1320	wsjarrau	['21-7']	commodity	abstract	old	coref	commodity	commodity	compound	NN	Sing	21	7	466	['36-15']	grain	concrete	new	coref	grain	grain	obj	NN	Sing	36	15	813	abstract_concrete	commodity_grain	compound_obj	NN_NN	Sing_Sing	347	0	1	bridge:subset
wsjarrau_1128	wsjarrau	['40-70']	apples	concrete	old	coref	apples	apple	nsubj	NNS	Plur	40	70	1115	['48-1', '48-2', '48-3']	Washington Red Delicious	concrete	new	coref	Delicious	Delicious	nsubj	NNP	Sing	48	3	1278	concrete_concrete	apple_Delicious	nsubj_nsubj	NNS_NNP	Plur_Sing	163	0	1	bridge:subset
vpc_0765	vpc	['1-1']	It	place	new	coref	It	it	nsubj	PRP	Sing	1	1	1	['2-4']	its	place	old	coref	its	its	nmod:poss	PRP$	Sing	2	4	14	place_place	it_its	nsubj_nmod:poss	PRP_PRP$	Sing_Sing	13	1	0	
wsjarrau_1131	wsjarrau	['9-5']	FmHA	none	new	sgl	FmHA	FmHA	appos	NNP	Sing	9	5	203	['31-24', '31-25']	the student	person	old	coref	the	the	det	DT		31	24	722	none_person	FmHA_the	appos_det	NNP_DT	Sing_N/A	519	0	0	
vpc_0036	vpc	['44-1', '44-2', '44-3', '44-4', '44-5']	The purchasing managers ` report	abstract	old	coref	report	report	root	VB		44	5	928	['50-1', '50-2', '50-3', '50-4', '50-5']	The purchasing managers ` report	abstract	old	coref	managers	manager	nsubj:pass	NNS	Plur	50	3	1018	abstract_abstract	report_manager	root_nsubj:pass	VB_NNS	N/A_Plur	90	1	0	
wsjarrau_1192	wsjarrau	['7-21']	fares	abstract	old	coref	fares	fare	nsubj	NNS	Plur	7	21	184	['11-8', '11-9', '11-10', '11-11', '11-12']	numerous fares in leisure markets	abstract	new	coref	fares	fare	obj	NNS	Plur	11	9	272	abstract_abstract	fare_fare	nsubj_obj	NNS_NNS	Plur_Plur	88	0	1	bridge:subset
wsjarrau_1394	wsjarrau	['53-9']	his	person	old	coref	his	his	nmod:poss	PRP$	Sing	53	9	1318	['70-38', '70-39']	Fred Smith	person	old	coref	Fred	Fred	nmod	NNP	Sing	70	38	1724	person_person	his_Fred	nmod:poss_nmod	PRP$_NNP	Sing_Sing	406	1	0	
wsjarrau_1372	wsjarrau	['12-12', '12-13', '12-14', '12-15', '12-16', '12-17']	loans not secured by specific assets	abstract	new	sgl	loans	loan	obl	NNS	Plur	12	12	339	['20-6', '20-7', '20-8', '20-9', '20-10', '20-11', '20-12', '20-13', '20-14', '20-15', '20-16', '20-17', '20-18', '20-19', '20-20', '20-21', '20-22']	four recent problems that he said had cut group cash flow by more than A$ 200 million	abstract	new	coref	problems	problem	obj	NNS	Plur	20	8	519	abstract_abstract	loan_problem	obl_obj	NNS_NNS	Plur_Plur	180	0	1	bridge:subset-inv
wsjarrau_1327	wsjarrau	['17-15', '17-16']	Josephine Baker	person	old	coref	Josephine	Josephine	nsubj	NNP	Sing	17	15	302	['17-18']	Her	person	old	coref	Her	her	nmod:poss	PRP$	Sing	17	18	305	person_person	Josephine_her	nsubj_nmod:poss	NNP_PRP$	Sing_Sing	3	1	0	
wsjarrau_1128	wsjarrau	['26-4', '26-5', '26-6', '26-7', '26-8', '26-9', '26-10', '26-11', '26-12']	William Broderick , a Sterling , Mass. , grower	person	new	coref	William	William	root	NNP	Sing	26	4	598	['30-27', '30-28']	Mr. Broderick	person	old	coref	Mr.	Mr.	nsubj	NNP	Sing	30	27	743	person_person	William_Mr.	root_nsubj	NNP_NNP	Sing_Sing	145	1	0	
vpc_0725	vpc	['15-9']	producers	organization	new	coref	producers	producer	obj	NNS	Plur	15	9	297	['16-28']	producers	organization	old	coref	producers	producer	obl	NNS	Plur	16	28	339	organization_organization	producer_producer	obj_obl	NNS_NNS	Plur_Plur	42	1	0	
wsjarrau_1368	wsjarrau	['21-17', '21-18', '21-19', '21-20', '21-21', '21-22', '21-23', '21-24', '21-25']	the rush to get a free Camel cigarette sticker	abstract	new	sgl	rush	rush	obl	NN	Sing	21	18	666	['22-2']	U.S.	place	old	coref	U.S.	U.S.	compound	NNP	Sing	22	2	676	abstract_place	rush_U.S.	obl_compound	NN_NNP	Sing_Sing	10	0	0	
wsjarrau_0617	wsjarrau	['44-25', '44-26', '44-27']	the bar 's	organization	old	coref	bar	bar	nmod:poss	NN	Sing	44	26	1176	['44-43']	We	person	new	coref	We	we	nsubj	PRP	Plur	44	43	1193	organization_person	bar_we	nmod:poss_nsubj	NN_PRP	Sing_Plur	17	0	1	bridge:element
wsjarrau_1367	wsjarrau	['11-5', '11-6', '11-7']	a small woman	none	new	sgl	woman	woman	advcl	NN	Sing	11	7	244	['12-24']	her	person	old	coref	her	her	nmod:poss	PRP$	Sing	12	24	290	none_person	woman_her	advcl_nmod:poss	NN_PRP$	Sing_Sing	46	0	0	
wsjarrau_1320	wsjarrau	['1-1', '1-2', '1-3', '1-4']	Crude oil futures prices	abstract	new	sgl	prices	price	nsubj	NNS	Plur	1	4	4	['21-10']	PaineWebber	organization	new	coref	PaineWebber	PaineWebber	nmod	NNP	Sing	21	10	469	abstract_organization	price_PaineWebber	nsubj_nmod	NNS_NNP	Plur_Sing	465	0	0	
wsjarrau_1193	wsjarrau	['16-34', '16-35', '16-36', '16-37', '16-38', '16-39', '16-40', '16-41', '16-42', '16-43', '16-44', '16-45']	Trout & Ries , a Greenwich , Conn. , marketing consulting firm	organization	new	sgl	Trout	Trout	nmod	NNP	Sing	16	34	323	['17-5', '17-6']	other advertisers	organization	new	coref	advertisers	advertiser	nmod	NNS	Plur	17	6	366	organization_organization	Trout_advertiser	nmod_nmod	NNP_NNS	Sing_Plur	43	0	1	bridge:other
wsjarrau_1128	wsjarrau	['53-12']	fruitbowl	concrete	new	sgl	fruitbowl	fruitbowl	advmod	RB		53	12	1408	['61-12']	apples	concrete	old	coref	apples	apple	obj	NNS	Plur	61	12	1571	concrete_concrete	fruitbowl_apple	advmod_obj	RB_NNS	N/A_Plur	163	0	0	
wsjarrau_1934	wsjarrau	['10-48', '10-49']	Dr. Starzl	person	old	coref	Dr.	Dr.	nsubj	NNP	Sing	10	48	306	['11-11', '11-12']	the market	abstract	new	coref	market	market	obl	NN	Sing	11	12	321	person_abstract	Dr._market	nsubj_obl	NNP_NN	Sing_Sing	15	0	0	
wsjarrau_0689	wsjarrau	['25-7', '25-8', '25-9']	fund share prices	abstract	new	sgl	fund	find	conj	VB		25	7	655	['31-23', '31-24']	Investment gains	abstract	new	sgl	gains	gain	nsubj:pass	NNS	Plur	31	24	860	abstract_abstract	find_gain	conj_nsubj:pass	VB_NNS	N/A_Plur	205	0	0	
wsjarrau_1377	wsjarrau	['46-46', '46-47', '46-48', '46-49', '46-50', '46-51', '46-52', '46-53', '46-54', '46-55']	one of the first dealerships to locate on the strip	none	new	sgl	one	one	appos	CD		46	46	1212	['49-27', '49-28']	quicker service	abstract	new	sgl	service	service	obj	NN	Sing	49	28	1288	none_abstract	one_service	appos_obj	CD_NN	N/A_Sing	76	0	0	
wsjarrau_1368	wsjarrau	['6-30', '6-31', '6-32']	the Soviet economy	abstract	old	coref	economy	economy	nmod	NN	Sing	6	32	223	['9-30']	Soviet	place	old	coref	Soviet	Soviet	amod	JJ		9	30	299	abstract_place	economy_Soviet	nmod_amod	NN_JJ	Sing_N/A	76	0	0	
wsjarrau_1195	wsjarrau	['1-1', '1-2', '1-3', '2-1', '2-2', '2-3', '2-4', '2-5']	Bond Corp . Holdings Ltd. 's consolidated debt	abstract	new	coref	Bond	Bond	root	NNP	Sing	2	1	4	['3-23']	debt	abstract	old	coref	debt	debt	compound	NN	Sing	3	23	52	abstract_abstract	Bond_debt	root_compound	NNP_NN	Sing_Sing	48	1	0	
wsjarrau_1315	wsjarrau	['4-23', '4-24', '4-25']	a school-board member	person	new	sgl	member	member	obl	NN	Sing	4	25	77	['25-5', '25-6', '25-7', '25-8', '25-9', '25-10', '25-11', '25-12', '25-13']	540 neophyte school boards , one for each school	organization	new	coref	boards	board	obj	NNS	Plur	25	8	525	person_organization	member_board	obl_obj	NN_NNS	Sing_Plur	448	0	1	bridge:element
wsjarrau_1373	wsjarrau	['4-4', '4-5', '4-6', '4-7', '4-8', '4-9', '4-10']	materials , such as lead zirconate titanate	concrete	new	sgl	materials	material	obj	NNS	Plur	4	4	101	['7-23']	floppy-disk	concrete	new	sgl	floppy-disk	floppy-disk	amod	JJ		7	23	180	concrete_concrete	material_floppy-disk	obj_amod	NNS_JJ	Plur_N/A	79	0	0	
wsjarrau_0664	wsjarrau	['45-9']	Copper	concrete	new	coref	Copper	Copper	parataxis	NNP	Sing	45	9	1190	['46-16', '46-17']	the market	abstract	new	coref	market	market	obj	NN	Sing	46	17	1250	concrete_abstract	Copper_market	parataxis_obj	NNP_NN	Sing_Sing	60	0	1	bridge:poss
wsjarrau_1174	wsjarrau	['24-36', '24-37']	sizable purses	concrete	new	sgl	purses	purse	obj	NNS	Plur	24	37	590	['25-12']	another	animate	new	coref	another	another	nsubj	DT		25	12	603	concrete_animate	purse_another	obj_nsubj	NNS_DT	Plur_N/A	13	0	1	bridge:other
wsjarrau_0677	wsjarrau	['4-32', '4-33']	Channel One	abstract	old	coref	One	One	obj	CD		4	33	130	['5-3', '5-4', '5-5', '5-6', '5-7', '5-8', '5-9', '5-10', '5-11', '5-12', '5-13', '5-14', '5-15']	the TV system , which includes providing free 19-inch TV sets in classrooms	abstract	new	coref	system	system	nmod	NN	Sing	5	5	148	abstract_abstract	One_system	obj_nmod	CD_NN	N/A_Sing	18	0	1	bridge:undersp-rel
vpc_0765	vpc	['15-44', '15-45']	his campaign	abstract	old	coref	campaign	campaign	obl	NN	Sing	15	45	351	['16-2', '16-3', '16-4', '16-5', '16-6', '16-7', '16-8', '16-9', '16-10', '16-11', '16-12']	his decisive primary victory over Mayor Edward I. Koch in September	abstract	new	coref	victory	victory	obl	NN	Sing	16	5	357	abstract_abstract	campaign_victory	obl_obl	NN_NN	Sing_Sing	6	0	1	bridge:element
vpc_0761	vpc	['7-14']	land	concrete	new	coref	land	land	compound	NN	Sing	7	14	183	['11-37', '11-38', '11-39', '11-40', '11-41']	the land devoted to housing	concrete	new	coref	land	land	nmod	NN	Sing	11	38	299	concrete_concrete	land_land	compound_nmod	NN_NN	Sing_Sing	116	0	1	bridge:subset
wsjarrau_0610	wsjarrau	['25-16', '25-17']	the plant	concrete	old	coref	plant	plant	nsubj:pass	NN	Sing	25	17	657	['26-1', '26-2', '26-3']	The new facility	concrete	old	coref	facility	facility	nsubj	NN	Sing	26	3	708	concrete_concrete	plant_facility	nsubj:pass_nsubj	NN_NN	Sing_Sing	51	1	0	
wsjarrau_0690	wsjarrau	['8-6']	hypoglycemia	abstract	old	coref	hypoglycemia	hypoglycemia	nmod	NN	Sing	8	6	238	['10-28']	hypoglycemia	abstract	old	coref	hypoglycemia	hypoglycemia	nmod	NN	Sing	10	28	320	abstract_abstract	hypoglycemia_hypoglycemia	nmod_nmod	NN_NN	Sing_Sing	82	1	0	
vpc_0765	vpc	['29-14', '29-15']	Mr. Dinkins	person	old	coref	Mr.	Mr.	nsubj	NNP	Sing	29	14	921	['36-13']	his	person	old	coref	his	his	nmod:poss	PRP$	Sing	36	13	1182	person_person	Mr._his	nsubj_nmod:poss	NNP_PRP$	Sing_Sing	261	1	0	
wsjarrau_1374	wsjarrau	['2-20']	analysts	person	new	sgl	analysts	analyst	root	NNS	Plur	2	20	44	['8-36', '8-37', '8-38', '8-39', '8-40', '8-41', '8-42', '8-43', '8-44', '8-45', '8-46', '8-47']	Dennis Telzrow , analyst with Eppler , Guerin & Turner in Dallas	person	new	coref	Dennis	Dennis	nsubj	NNP	Sing	8	36	194	person_person	analyst_Dennis	root_nsubj	NNS_NNP	Plur_Sing	150	0	1	bridge:subset
